SYMBOL,DATE,TIME,PRICE,SIZE,G127,CORR,COND,EX
MSFT,20050310,9:30:09,25.45,113,0,0,,T
MSFT,20050310,9:30:09,25.45,400,0,0,,T
MSFT,20050310,9:30:09,25.45,320,0,0,,T
MSFT,20050310,9:30:10,25.42,800,0,0,,C
MSFT,20050310,9:30:10,25.42,718,0,0,,C
MSFT,20050310,9:30:10,25.42,300,0,0,,T
MSFT,20050310,9:30:10,25.42,300,0,0,,T
MSFT,20050310,9:30:10,25.45,260,0,0,,T
MSFT,20050310,9:30:10,25.45,115,0,0,,T
MSFT,20050310,9:30:10,25.42,100,0,0,,P
MSFT,20050310,9:30:10,25.42,400,0,0,,P
MSFT,20050310,9:30:10,25.42,700,0,0,,P
MSFT,20050310,9:30:10,25.42,282,0,0,,C
MSFT,20050310,9:30:10,25.42,600,0,0,,C
MSFT,20050310,9:30:10,25.42,600,0,0,,C
MSFT,20050310,9:30:10,25.42,218,0,0,,C
MSFT,20050310,9:30:10,25.42,382,0,0,,C
MSFT,20050310,9:30:10,25.43,100,0,0,,T
MSFT,20050310,9:30:10,25.43,1000,0,0,,T
MSFT,20050310,9:30:10,25.43,100,0,0,,T
MSFT,20050310,9:30:10,25.43,1000,0,0,,T
MSFT,20050310,9:30:10,25.43,100,0,0,,T
MSFT,20050310,9:30:10,25.43,200,0,0,,T
MSFT,20050310,9:30:10,25.43,500,0,0,,T
MSFT,20050310,9:30:10,25.43,300,0,0,,T
MSFT,20050310,9:30:10,25.42,500,0,0,,P
MSFT,20050310,9:30:10,25.42,200,0,0,,C
MSFT,20050310,9:30:10,25.42,2018,0,0,,C
MSFT,20050310,9:30:10,25.43,100,0,0,,T
MSFT,20050310,9:30:10,25.43,300,0,0,,T
MSFT,20050310,9:30:10,25.42,500,0,0,,P
MSFT,20050310,9:30:10,25.42,982,0,0,,C
MSFT,20050310,9:30:10,25.42,918,0,0,,C
MSFT,20050310,9:30:10,25.42,1000,0,0,,C
MSFT,20050310,9:30:10,25.42,1000,0,0,,C
MSFT,20050310,9:30:10,25.42,200,0,0,,C
MSFT,20050310,9:30:10,25.42,500,0,0,,C
MSFT,20050310,9:30:10,25.42,118,0,0,,C
MSFT,20050310,9:30:10,25.45,200,0,0,,T
MSFT,20050310,9:30:10,25.42,400,0,0,,T
MSFT,20050310,9:30:10,25.42,200,0,0,,T
MSFT,20050310,9:30:10,25.42,100,0,0,,T
MSFT,20050310,9:30:10,25.42,100,0,0,,T
MSFT,20050310,9:30:10,25.42,500,0,0,,T
MSFT,20050310,9:30:10,25.42,1000,0,0,,T
MSFT,20050310,9:30:10,25.42,100,0,0,,T
MSFT,20050310,9:30:10,25.42,100,0,0,,T
MSFT,20050310,9:30:10,25.45,305,0,0,,T
MSFT,20050310,9:30:10,25.45,200,0,0,,T
MSFT,20050310,9:30:10,25.42,500,0,0,,P
MSFT,20050310,9:30:10,25.45,250,0,0,,T
MSFT,20050310,9:30:11,25.42,882,0,0,,C
MSFT,20050310,9:30:11,25.42,1000,0,0,,C
MSFT,20050310,9:30:11,25.42,1000,0,0,,C
MSFT,20050310,9:30:11,25.42,100,0,0,,C
MSFT,20050310,9:30:11,25.42,500,0,0,,C
MSFT,20050310,9:30:11,25.42,200,0,0,,C
MSFT,20050310,9:30:11,25.42,500,0,0,,C
MSFT,20050310,9:30:11,25.42,500,0,0,,C
MSFT,20050310,9:30:11,25.42,600,0,0,,C
MSFT,20050310,9:30:11,25.42,400,0,0,,C
MSFT,20050310,9:30:11,25.42,318,0,0,,C
MSFT,20050310,9:30:11,25.42,482,0,0,,C
MSFT,20050310,9:30:11,25.42,200,0,0,,C
MSFT,20050310,9:30:11,25.42,118,0,0,,C
MSFT,20050310,9:30:11,25.45,750,0,0,,T
MSFT,20050310,9:30:11,25.43,500,0,0,,C
MSFT,20050310,9:30:11,25.43,100,0,0,,C
MSFT,20050310,9:30:11,25.43,100,0,0,,C
MSFT,20050310,9:30:11,25.43,100,0,0,,C
MSFT,20050310,9:30:11,25.43,1000,0,0,,C
MSFT,20050310,9:30:11,25.43,1000,0,0,,C
MSFT,20050310,9:30:11,25.43,100,0,0,,C
MSFT,20050310,9:30:11,25.45,2022,0,0,,T
MSFT,20050310,9:30:11,25.45,2095,0,0,,T
MSFT,20050310,9:30:11,25.42,400,0,0,,T
MSFT,20050310,9:30:11,25.42,700,0,0,,T
MSFT,20050310,9:30:11,25.42,200,0,0,,T
MSFT,20050310,9:30:11,25.42,100,0,0,,T
MSFT,20050310,9:30:11,25.45,361,0,0,,T
MSFT,20050310,9:30:11,25.45,1213,0,0,,T
MSFT,20050310,9:30:11,25.45,252,0,0,,T
MSFT,20050310,9:30:11,25.42,100,0,0,,T
MSFT,20050310,9:30:11,25.42,1000,0,0,,T
MSFT,20050310,9:30:11,25.42,2000,0,0,,T
MSFT,20050310,9:30:11,25.45,400,0,0,,T
MSFT,20050310,9:30:11,25.45,645,0,0,,T
MSFT,20050310,9:30:11,25.45,450,0,0,,T
MSFT,20050310,9:30:11,25.45,100,0,0,,T
MSFT,20050310,9:30:11,25.42,686,0,0,,T
MSFT,20050310,9:30:11,25.45,200,0,0,,T
MSFT,20050310,9:30:11,25.45,100,0,0,,T
MSFT,20050310,9:30:11,25.45,100,0,0,,T
MSFT,20050310,9:30:11,25.45,1943,0,0,,T
MSFT,20050310,9:30:12,25.45,147,0,0,,T
MSFT,20050310,9:30:12,25.42,100,0,0,,P
MSFT,20050310,9:30:12,25.45,500,0,0,,T
MSFT,20050310,9:30:12,25.45,200,0,0,,T
MSFT,20050310,9:30:12,25.45,250,0,0,,T
MSFT,20050310,9:30:12,25.45,250,0,0,,T
MSFT,20050310,9:30:12,25.45,985,0,0,,T
MSFT,20050310,9:30:12,25.45,100,0,0,,T
MSFT,20050310,9:30:12,25.45,250,0,0,,T
MSFT,20050310,9:30:12,25.45,400,0,0,,T
MSFT,20050310,9:30:12,25.45,120,0,0,,T
MSFT,20050310,9:30:12,25.45,599,0,0,,T
MSFT,20050310,9:30:12,25.45,300,0,0,,T
MSFT,20050310,9:30:12,25.45,604,0,0,,T
MSFT,20050310,9:30:12,25.45,200,0,0,,T
MSFT,20050310,9:30:12,25.42,100,0,0,,T
MSFT,20050310,9:30:12,25.42,900,0,0,,T
MSFT,20050310,9:30:12,25.42,100,0,0,,T
MSFT,20050310,9:30:12,25.42,400,0,0,,T
MSFT,20050310,9:30:12,25.42,1000,0,0,,T
MSFT,20050310,9:30:12,25.43,200,0,0,,T
MSFT,20050310,9:30:12,25.45,1000,0,0,,T
MSFT,20050310,9:30:12,25.42,300,0,0,,P
MSFT,20050310,9:30:12,25.42,100,0,0,,T
MSFT,20050310,9:30:12,25.42,100,0,0,,T
MSFT,20050310,9:30:12,25.42,1000,0,0,,T
MSFT,20050310,9:30:12,25.42,600,0,0,,T
MSFT,20050310,9:30:12,25.42,1000,0,0,,T
MSFT,20050310,9:30:12,25.42,1000,0,0,,T
MSFT,20050310,9:30:12,25.45,100,0,0,,T
MSFT,20050310,9:30:13,25.42,100,0,0,,T
MSFT,20050310,9:30:13,25.42,1000,0,0,,C
MSFT,20050310,9:30:13,25.42,1000,0,0,,C
MSFT,20050310,9:30:13,25.42,900,0,0,,C
MSFT,20050310,9:30:13,25.42,600,0,0,,C
MSFT,20050310,9:30:13,25.42,600,0,0,,C
MSFT,20050310,9:30:13,25.42,600,0,0,,C
MSFT,20050310,9:30:13,25.42,100,0,0,,C
MSFT,20050310,9:30:13,25.42,100,0,0,,C
MSFT,20050310,9:30:13,25.42,1000,0,0,,C
MSFT,20050310,9:30:13,25.42,1000,0,0,,C
MSFT,20050310,9:30:13,25.42,400,0,0,,T
MSFT,20050310,9:30:13,25.42,100,0,0,,T
MSFT,20050310,9:30:13,25.42,100,0,0,,T
MSFT,20050310,9:30:13,25.42,100,0,0,,T
MSFT,20050310,9:30:13,25.42,200,0,0,,T
MSFT,20050310,9:30:13,25.42,500,0,0,,T
MSFT,20050310,9:30:13,25.41,218,0,0,,P
MSFT,20050310,9:30:13,25.421,711,0,0,,T
MSFT,20050310,9:30:14,25.42,100,0,0,,C
MSFT,20050310,9:30:14,25.45,100,0,0,,T
MSFT,20050310,9:30:14,25.45,200,0,0,,T
MSFT,20050310,9:30:14,25.45,200,0,0,,T
MSFT,20050310,9:30:14,25.45,100,0,0,,T
MSFT,20050310,9:30:14,25.45,200,0,0,,T
MSFT,20050310,9:30:14,25.45,440,0,0,,T
MSFT,20050310,9:30:14,25.45,150,0,0,,T
MSFT,20050310,9:30:14,25.45,500,0,0,,T
MSFT,20050310,9:30:14,25.45,11707,0,0,,T
MSFT,20050310,9:30:14,25.45,290,0,0,,T
MSFT,20050310,9:30:14,25.45,205,0,0,,T
MSFT,20050310,9:30:14,25.45,1500,0,0,,T
MSFT,20050310,9:30:14,25.45,400,0,0,,T
MSFT,20050310,9:30:14,25.45,160,0,0,,T
MSFT,20050310,9:30:14,25.45,1570,0,0,,T
MSFT,20050310,9:30:14,25.45,192,0,0,,T
MSFT,20050310,9:30:14,25.42,180,0,0,,T
MSFT,20050310,9:30:14,25.45,140,0,0,,T
MSFT,20050310,9:30:14,25.41,1000,0,0,,T
MSFT,20050310,9:30:14,25.41,1000,0,0,,T
MSFT,20050310,9:30:14,25.41,1000,0,0,,T
MSFT,20050310,9:30:14,25.41,1000,0,0,,T
MSFT,20050310,9:30:15,25.45,200,0,0,,T
MSFT,20050310,9:30:15,25.42,200,0,0,,P
MSFT,20050310,9:30:15,25.42,200,0,0,,P
MSFT,20050310,9:30:15,25.42,300,0,0,,P
MSFT,20050310,9:30:15,25.42,300,0,0,,P
MSFT,20050310,9:30:15,25.42,1000,0,0,,T
MSFT,20050310,9:30:15,25.42,1000,0,0,,T
MSFT,20050310,9:30:15,25.42,100,0,0,,T
MSFT,20050310,9:30:15,25.42,200,0,0,,T
MSFT,20050310,9:30:15,25.42,1000,0,0,,T
MSFT,20050310,9:30:15,25.42,100,0,0,,T
MSFT,20050310,9:30:15,25.41,1000,0,0,,T
MSFT,20050310,9:30:15,25.42,1000,0,0,,T
MSFT,20050310,9:30:15,25.42,500,0,0,,T
MSFT,20050310,9:30:15,25.42,100,0,0,,T
MSFT,20050310,9:30:15,25.41,1472,0,0,,T
MSFT,20050310,9:30:15,25.41,100,0,0,,T
MSFT,20050310,9:30:15,25.42,750,0,0,,P
MSFT,20050310,9:30:15,25.42,300,0,0,,P
MSFT,20050310,9:30:15,25.42,100,0,0,,P
MSFT,20050310,9:30:15,25.42,300,0,0,,P
MSFT,20050310,9:30:15,25.42,200,0,0,,P
MSFT,20050310,9:30:15,25.42,300,0,0,,P
MSFT,20050310,9:30:16,25.42,115,0,0,,T
MSFT,20050310,9:30:16,25.41,1000,0,0,,T
MSFT,20050310,9:30:16,25.41,1000,0,0,,T
MSFT,20050310,9:30:16,25.41,100,0,0,,T
MSFT,20050310,9:30:16,25.41,1000,0,0,,T
MSFT,20050310,9:30:16,25.41,300,0,0,,T
MSFT,20050310,9:30:18,25.42,100,0,0,,C
MSFT,20050310,9:30:18,25.42,500,0,0,,C
MSFT,20050310,9:30:19,25.41,400,0,0,,T
MSFT,20050310,9:30:20,25.42,200,0,0,,T
MSFT,20050310,9:30:20,25.42,300,0,0,,T
MSFT,20050310,9:30:20,25.42,500,0,0,,T
MSFT,20050310,9:30:20,25.42,1000,0,0,,T
MSFT,20050310,9:30:23,25.42,115,0,0,,T
MSFT,20050310,9:30:23,25.42,100,0,0,,C
MSFT,20050310,9:30:23,25.42,200,0,0,,C
MSFT,20050310,9:30:23,25.42,1000,0,0,,C
MSFT,20050310,9:30:23,25.42,650,0,0,,C
MSFT,20050310,9:30:23,25.41,1078,0,0,,C
MSFT,20050310,9:30:23,25.41,983,0,0,,C
MSFT,20050310,9:30:23,25.41,100,0,0,,C
MSFT,20050310,9:30:24,25.41,350,0,0,,C
MSFT,20050310,9:30:24,25.41,1000,0,0,,C
MSFT,20050310,9:30:24,25.41,750,0,0,,C
MSFT,20050310,9:30:24,25.41,200,0,0,,C
MSFT,20050310,9:30:24,25.41,150,0,0,,C
MSFT,20050310,9:30:24,25.41,300,0,0,,C
MSFT,20050310,9:30:24,25.41,500,0,0,,C
MSFT,20050310,9:30:24,25.41,550,0,0,,C
MSFT,20050310,9:30:24,25.41,110,0,0,,C
MSFT,20050310,9:30:24,25.41,290,0,0,,C
MSFT,20050310,9:30:24,25.41,100,0,0,,C
MSFT,20050310,9:30:24,25.45,130,0,0,,T
MSFT,20050310,9:30:24,25.41,200,0,0,,C
MSFT,20050310,9:30:24,25.41,120,0,0,,C
MSFT,20050310,9:30:24,25.41,125,0,0,,C
MSFT,20050310,9:30:24,25.41,200,0,0,,C
MSFT,20050310,9:30:24,25.41,345,0,0,,C
MSFT,20050310,9:30:24,25.41,655,0,0,,C
MSFT,20050310,9:30:24,25.41,100,0,0,,C
MSFT,20050310,9:30:25,25.41,245,0,0,,C
MSFT,20050310,9:30:25,25.41,1300,0,0,,C
MSFT,20050310,9:30:25,25.41,455,0,0,,C
MSFT,20050310,9:30:25,25.41,100,0,0,,C
MSFT,20050310,9:30:25,25.41,100,0,0,,C
MSFT,20050310,9:30:25,25.41,145,0,0,,C
MSFT,20050310,9:30:25,25.41,100,0,0,,C
MSFT,20050310,9:30:25,25.41,900,0,0,,C
MSFT,20050310,9:30:25,25.41,1000,0,0,,C
MSFT,20050310,9:30:25,25.41,100,0,0,,C
MSFT,20050310,9:30:25,25.41,150,0,0,,C
MSFT,20050310,9:30:25,25.41,100,0,0,,C
MSFT,20050310,9:30:25,25.41,282,0,0,,T
MSFT,20050310,9:30:25,25.41,1000,0,0,,T
MSFT,20050310,9:30:25,25.41,300,0,0,,T
MSFT,20050310,9:30:25,25.41,918,0,0,,T
MSFT,20050310,9:30:25,25.45,216,0,0,,T
MSFT,20050310,9:30:25,25.45,3122,0,0,,T
MSFT,20050310,9:30:25,25.45,900,0,0,,T
MSFT,20050310,9:30:25,25.45,3701,0,0,,T
MSFT,20050310,9:30:25,25.4,500,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,500,0,0,,T
MSFT,20050310,9:30:25,25.4,500,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,500,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,1300,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,50000,0,0,,T
MSFT,20050310,9:30:25,25.4,400,0,0,,T
MSFT,20050310,9:30:25,25.41,100,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,800,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,400,0,0,,T
MSFT,20050310,9:30:25,25.4,400,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,1000,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.4,800,0,0,,T
MSFT,20050310,9:30:25,25.4,5000,0,0,,T
MSFT,20050310,9:30:25,25.45,200,0,0,,T
MSFT,20050310,9:30:25,25.45,100,0,0,,T
MSFT,20050310,9:30:25,25.4,100,0,0,,T
MSFT,20050310,9:30:25,25.45,1700,0,0,,T
MSFT,20050310,9:30:25,25.45,1200,0,0,,T
MSFT,20050310,9:30:25,25.41,100,0,0,,P
MSFT,20050310,9:30:25,25.4,209,0,0,,T
MSFT,20050310,9:30:25,25.45,400,0,0,,T
MSFT,20050310,9:30:25,25.45,1940,0,0,,T
MSFT,20050310,9:30:25,25.45,1000,0,0,,T
MSFT,20050310,9:30:25,25.45,196,0,0,,T
MSFT,20050310,9:30:25,25.45,250,0,0,,T
MSFT,20050310,9:30:25,25.45,500,0,0,,T
MSFT,20050310,9:30:25,25.45,100,0,0,,T
MSFT,20050310,9:30:25,25.45,200,0,0,,T
MSFT,20050310,9:30:25,25.45,100,0,0,,T
MSFT,20050310,9:30:26,25.45,300,0,0,,T
MSFT,20050310,9:30:26,25.45,100,0,0,,T
MSFT,20050310,9:30:26,25.45,1700,0,0,,T
MSFT,20050310,9:30:26,25.41,100,0,0,,C
MSFT,20050310,9:30:26,25.41,100,0,0,,C
MSFT,20050310,9:30:26,25.41,900,0,0,,C
MSFT,20050310,9:30:26,25.41,100,0,0,,C
MSFT,20050310,9:30:26,25.41,100,0,0,,C
MSFT,20050310,9:30:26,25.41,150,0,0,,C
MSFT,20050310,9:30:26,25.41,100,0,0,,C
MSFT,20050310,9:30:26,25.41,150,0,0,,C
MSFT,20050310,9:30:26,25.45,200,0,0,,T
MSFT,20050310,9:30:26,25.45,5800,0,0,,T
MSFT,20050310,9:30:26,25.41,700,0,0,,T
MSFT,20050310,9:30:26,25.45,115,0,0,,T
MSFT,20050310,9:30:26,25.41,200,0,0,,T
MSFT,20050310,9:30:26,25.41,593,0,0,,T
MSFT,20050310,9:30:26,25.41,732,0,0,,T
MSFT,20050310,9:30:26,25.41,100,0,0,,T
MSFT,20050310,9:30:26,25.41,5800,0,0,,T
MSFT,20050310,9:30:26,25.41,115,0,0,,T
MSFT,20050310,9:30:26,25.41,300,0,0,,T
MSFT,20050310,9:30:26,25.41,200,0,0,,T
MSFT,20050310,9:30:26,25.4,25000,0,0,,T
MSFT,20050310,9:30:26,25.4,25000,0,0,,T
MSFT,20050310,9:30:26,25.4,11581,0,0,,T
MSFT,20050310,9:30:27,25.41,100,0,0,,P
MSFT,20050310,9:30:27,25.41,1000,0,0,,C
MSFT,20050310,9:30:27,25.41,600,0,0,,C
MSFT,20050310,9:30:27,25.41,600,0,0,,C
MSFT,20050310,9:30:27,25.41,800,0,0,,C
MSFT,20050310,9:30:28,25.41,500,0,0,,T
MSFT,20050310,9:30:28,25.41,1000,0,0,,T
MSFT,20050310,9:30:28,25.41,700,0,0,,T
MSFT,20050310,9:30:28,25.41,100,0,0,,T
MSFT,20050310,9:30:28,25.41,800,0,0,,T
MSFT,20050310,9:30:28,25.41,400,0,0,,T
MSFT,20050310,9:30:28,25.41,400,0,0,,T
MSFT,20050310,9:30:28,25.41,100,0,0,,T
MSFT,20050310,9:30:28,25.41,400,0,0,,T
MSFT,20050310,9:30:28,25.41,900,0,0,,T
MSFT,20050310,9:30:28,25.41,600,0,0,,C
MSFT,20050310,9:30:28,25.41,100,0,0,,C
MSFT,20050310,9:30:28,25.41,300,0,0,,C
MSFT,20050310,9:30:28,25.41,1000,0,0,,C
MSFT,20050310,9:30:28,25.41,300,0,0,,C
MSFT,20050310,9:30:28,25.41,1000,0,0,,C
MSFT,20050310,9:30:28,25.41,500,0,0,,C
MSFT,20050310,9:30:28,25.41,100,0,0,,C
MSFT,20050310,9:30:28,25.41,100,0,0,,T
MSFT,20050310,9:30:28,25.41,1000,0,0,,T
MSFT,20050310,9:30:28,25.41,1000,0,0,,T
MSFT,20050310,9:30:28,25.41,700,0,0,,T
MSFT,20050310,9:30:28,25.41,442,0,0,,P
MSFT,20050310,9:30:28,25.41,300,0,0,,P
MSFT,20050310,9:30:28,25.41,750,0,0,,P
MSFT,20050310,9:30:28,25.41,600,0,0,,P
MSFT,20050310,9:30:28,25.41,600,0,0,,P
MSFT,20050310,9:30:28,25.41,800,0,0,,P
MSFT,20050310,9:30:28,25.41,1500,0,0,,P
MSFT,20050310,9:30:28,25.41,500,0,0,,P
MSFT,20050310,9:30:28,25.41,500,0,0,,P
MSFT,20050310,9:30:28,25.41,1000,0,0,,C
MSFT,20050310,9:30:28,25.41,600,0,0,,C
MSFT,20050310,9:30:29,25.41,600,0,0,,C
MSFT,20050310,9:30:29,25.41,1000,0,0,,C
MSFT,20050310,9:30:29,25.41,1000,0,0,,C
MSFT,20050310,9:30:29,25.41,750,0,0,,C
MSFT,20050310,9:30:29,25.41,600,0,0,,C
MSFT,20050310,9:30:29,25.41,1000,0,0,,C
MSFT,20050310,9:30:29,25.41,500,0,0,,T
MSFT,20050310,9:30:29,25.41,300,0,0,,T
MSFT,20050310,9:30:29,25.41,465,0,0,,C
MSFT,20050310,9:30:29,25.41,100,0,0,,T
MSFT,20050310,9:30:29,25.41,1000,0,0,,T
MSFT,20050310,9:30:29,25.41,535,0,0,,C
MSFT,20050310,9:30:29,25.41,1000,0,0,,C
MSFT,20050310,9:30:29,25.41,1000,0,0,,C
MSFT,20050310,9:30:29,25.41,250,0,0,,C
MSFT,20050310,9:30:29,25.41,100,0,0,,C
MSFT,20050310,9:30:29,25.41,200,0,0,,C
MSFT,20050310,9:30:29,25.41,1000,0,0,,C
MSFT,20050310,9:30:29,25.41,600,0,0,,C
MSFT,20050310,9:30:29,25.41,515,0,0,,C
MSFT,20050310,9:30:29,25.41,315,0,0,,T
MSFT,20050310,9:30:29,25.41,700,0,0,,T
MSFT,20050310,9:30:29,25.41,900,0,0,,T
MSFT,20050310,9:30:30,25.41,740,0,0,,T
MSFT,20050310,9:30:30,25.4,450,0,0,,C
MSFT,20050310,9:30:30,25.41,300,0,0,,T
MSFT,20050310,9:30:30,25.4,373,0,0,,T
MSFT,20050310,9:30:30,25.4,800,0,0,,T
MSFT,20050310,9:30:30,25.4,100,0,0,,T
MSFT,20050310,9:30:30,25.4,627,0,0,,T
MSFT,20050310,9:30:30,25.4,700,0,0,,T
MSFT,20050310,9:30:30,25.4,1000,0,0,,T
MSFT,20050310,9:30:30,25.4,573,0,0,,T
MSFT,20050310,9:30:30,25.41,100,0,0,,T
MSFT,20050310,9:30:31,25.4,112,0,0,,C
MSFT,20050310,9:30:31,25.4,162,0,0,,C
MSFT,20050310,9:30:31,25.41,500,0,0,,T
MSFT,20050310,9:30:31,25.41,800,0,0,,T
MSFT,20050310,9:30:31,25.41,1000,0,0,,T
MSFT,20050310,9:30:31,25.41,600,0,0,,C
MSFT,20050310,9:30:31,25.41,500,0,0,,C
MSFT,20050310,9:30:31,25.41,450,0,0,,C
MSFT,20050310,9:30:31,25.41,100,0,0,,C
MSFT,20050310,9:30:31,25.41,1000,0,0,,C
MSFT,20050310,9:30:31,25.41,1000,0,0,,C
MSFT,20050310,9:30:31,25.41,112,0,0,,C
MSFT,20050310,9:30:31,25.41,100,0,0,,C
MSFT,20050310,9:30:31,25.41,162,0,0,,C
MSFT,20050310,9:30:31,25.41,200,0,0,,T
MSFT,20050310,9:30:31,25.41,700,0,0,,T
MSFT,20050310,9:30:31,25.41,500,0,0,,T
MSFT,20050310,9:30:31,25.41,700,0,0,,T
MSFT,20050310,9:30:32,25.4,280,0,0,,T
MSFT,20050310,9:30:32,25.45,700,0,0,,T
MSFT,20050310,9:30:32,25.45,2500,0,0,,T
MSFT,20050310,9:30:32,25.45,800,0,0,,T
MSFT,20050310,9:30:32,25.41,100,0,0,,T
MSFT,20050310,9:30:32,25.41,500,0,0,,T
MSFT,20050310,9:30:33,25.45,102,0,0,,T
MSFT,20050310,9:30:33,25.45,1219,0,0,,T
MSFT,20050310,9:30:33,25.45,1077,0,0,,T
MSFT,20050310,9:30:33,25.41,200,0,0,,T
MSFT,20050310,9:30:33,25.41,700,0,0,,T
MSFT,20050310,9:30:33,25.41,500,0,0,,C
MSFT,20050310,9:30:33,25.45,5800,0,0,,T
MSFT,20050310,9:30:33,25.41,300,0,0,,T
MSFT,20050310,9:30:33,25.45,29200,0,0,,T
MSFT,20050310,9:30:33,25.45,1220,0,0,,T
MSFT,20050310,9:30:33,25.45,300,0,0,,T
MSFT,20050310,9:30:33,25.41,100,0,0,,P
MSFT,20050310,9:30:33,25.41,100,0,0,,T
MSFT,20050310,9:30:33,25.45,15000,0,0,,T
MSFT,20050310,9:30:33,25.45,253,0,0,,T
MSFT,20050310,9:30:33,25.41,200,0,0,,C
MSFT,20050310,9:30:33,25.41,562,0,0,,C
MSFT,20050310,9:30:33,25.41,600,0,0,,C
MSFT,20050310,9:30:33,25.41,138,0,0,,C
MSFT,20050310,9:30:34,25.41,200,0,0,,T
MSFT,20050310,9:30:34,25.45,300,0,0,,T
MSFT,20050310,9:30:34,25.45,300,0,0,,T
MSFT,20050310,9:30:34,25.45,700,0,0,,T
MSFT,20050310,9:30:34,25.45,1450,0,0,,T
MSFT,20050310,9:30:34,25.45,8300,0,0,,T
MSFT,20050310,9:30:35,25.41,600,0,0,,P
MSFT,20050310,9:30:35,25.41,500,0,0,,P
MSFT,20050310,9:30:35,25.41,1300,0,0,,P
MSFT,20050310,9:30:35,25.41,500,0,0,,P
MSFT,20050310,9:30:35,25.41,300,0,0,,T
MSFT,20050310,9:30:36,25.41,462,0,0,,C
MSFT,20050310,9:30:36,25.41,500,0,0,,C
MSFT,20050310,9:30:36,25.41,819,0,0,,C
MSFT,20050310,9:30:36,25.4,1000,0,0,,T
MSFT,20050310,9:30:36,25.4,1000,0,0,,T
MSFT,20050310,9:30:36,25.4,500,0,0,,T
MSFT,20050310,9:30:36,25.4,200,0,0,,T
MSFT,20050310,9:30:36,25.4,500,0,0,,T
MSFT,20050310,9:30:36,25.4,1000,0,0,,T
MSFT,20050310,9:30:36,25.4,100,0,0,,T
MSFT,20050310,9:30:36,25.4,600,0,0,,P
MSFT,20050310,9:30:36,25.4,300,0,0,,P
MSFT,20050310,9:30:36,25.4,600,0,0,,P
MSFT,20050310,9:30:36,25.4,600,0,0,,P
MSFT,20050310,9:30:36,25.4,300,0,0,,P
MSFT,20050310,9:30:36,25.4,1200,0,0,,T
MSFT,20050310,9:30:36,25.4,100,0,0,,T
MSFT,20050310,9:30:36,25.4,2000,0,0,,T
MSFT,20050310,9:30:36,25.4,500,0,0,,T
MSFT,20050310,9:30:37,25.4,500,0,0,,P
MSFT,20050310,9:30:37,25.4,200,0,0,,P
MSFT,20050310,9:30:37,25.4,100,0,0,,C
MSFT,20050310,9:30:37,25.4,100,0,0,,T
MSFT,20050310,9:30:37,25.4,5900,0,0,,T
MSFT,20050310,9:30:37,25.4,500,0,0,,P
MSFT,20050310,9:30:37,25.4,100,0,0,,T
MSFT,20050310,9:30:37,25.4,1000,0,0,,C
MSFT,20050310,9:30:37,25.4,1000,0,0,,C
MSFT,20050310,9:30:37,25.4,600,0,0,,C
MSFT,20050310,9:30:37,25.4,600,0,0,,C
MSFT,20050310,9:30:37,25.4,600,0,0,,C
MSFT,20050310,9:30:37,25.4,200,0,0,,C
MSFT,20050310,9:30:37,25.4,500,0,0,,C
MSFT,20050310,9:30:37,25.4,100,0,0,,C
MSFT,20050310,9:30:37,25.4,100,0,0,,C
MSFT,20050310,9:30:37,25.4,300,0,0,,C
MSFT,20050310,9:30:38,25.4,1800,0,0,,T
MSFT,20050310,9:30:38,25.4,800,0,0,,T
MSFT,20050310,9:30:38,25.4,100,0,0,,T
MSFT,20050310,9:30:38,25.4,1627,0,0,,T
MSFT,20050310,9:30:38,25.4,500,0,0,,T
MSFT,20050310,9:30:38,25.41,800,0,0,,T
MSFT,20050310,9:30:38,25.4,7500,0,0,,T
MSFT,20050310,9:30:38,25.41,1000,0,0,,T
MSFT,20050310,9:30:38,25.41,100,0,0,,T
MSFT,20050310,9:30:38,25.41,800,0,0,,T
MSFT,20050310,9:30:38,25.4,100,0,0,,C
MSFT,20050310,9:30:39,25.39,100,0,0,,T
MSFT,20050310,9:30:39,25.39,100,0,0,,T
